Создание первого атомного реактора;Invention of the First Atomic Reactor;01.01.1942;событие;event
Открытие радиации;Discovery of Radiation;01.01.1896;событие;event
Создание первой модели робота;Invention of the First Robot Model;01.01.1921;событие;event
Публикация работы по космологии;Publication of Cosmology Work;01.01.1960;событие;event
Открытие первого телескопа;Discovery of the First Telescope;01.01.1609;событие;event
Изобретение первого медицинского теста;Invention of the First Medical Test;01.01.1940;событие;event
Публикация первой работы по биомеханике;Publication of the First Biomechanics Work;01.01.1946;событие;event
Открытие первого рентгеновского аппарата;Discovery of the First X-ray Machine;01.01.1895;событие;event
Создание первой модели интернета;Invention of the First Internet Model;01.01.1969;событие;event
Публикация первой работы по генной инженерии;Publication of the First Genetic Engineering Work;01.01.1972;событие;event
Изобретение первого электронного калькулятора;Invention of the First Electronic Calculator;01.01.1964;событие;event
Открытие первого суперкалифорнийского элемента;Discovery of the First Supercalifragilistic Element;01.01.1950;событие;event
Создание первой модели синтетического волокна;Invention of the First Synthetic Fiber Model;01.01.1935;событие;event
Публикация первой работы по атомной физике;Publication of the First Atomic Physics Work;01.01.1932;событие;event
Открытие первой модели микроскопа;Discovery of the First Microscope Model;01.01.1590;событие;event
Публикация первой работы по кибернетике;Publication of the First Cybernetics Work;01.01.1948;событие;event
Изобретение первого космического аппарата;Invention of the First Spacecraft;01.01.1957;событие;event
Открытие первого молекулярного биологического аппарата;Discovery of the First Molecular Biology Device;01.01.1960;событие;event
Создание первой модели термоядерного реактора;Invention of the First Thermonuclear Reactor Model;01.01.1954;событие;event
Публикация первой работы по квантовой механике;Publication of the First Quantum Mechanics Work;01.01.1925;событие;event
Открытие первого марсианского зонда;Discovery of the First Martian Probe;01.01.1971;событие;event
Создание первой модели молекулярного аппарата;Invention of the First Molecular Device Model;01.01.1965;событие;event
Публикация первой работы по медицинской физике;Publication of the First Medical Physics Work;01.01.1960;событие;event
Изобретение первой модели лазера;Invention of the First Laser Model;01.01.1960;событие;event
Открытие первого атомного подводного аппарата;Discovery of the First Atomic Submarine;01.01.1954;событие;event
Создание первой модели электрической лампы;Invention of the First Electric Lamp Model;01.01.1879;событие;event
Публикация первой работы по синтетической химии;Publication of the First Synthetic Chemistry Work;01.01.1899;событие;event
Открытие первой модели атомного реактора;Discovery of the First Atomic Reactor Model;01.01.1942;событие;event
Создание первой модели квантового компьютера;Invention of the First Quantum Computer Model;01.01.1970;событие;event
Публикация первой работы по нанотехнологиям;Publication of the First Nanotechnology Work;01.01.1977;событие;event
Изобретение первой модели медицинского диагностического аппарата;Invention of the First Medical Diagnostic Device;01.01.1950;событие;event
Открытие первой модели нанометра;Discovery of the First Nanometer Model;01.01.1965;событие;event
Создание первой модели робототехнического аппарата;Invention of the First Robotics Device;01.01.1921;событие;event
Публикация первой работы по медицинской инженерии;Publication of the First Medical Engineering Work;01.01.1960;событие;event
Изобретение первой модели космического скафандра;Invention of the First Space Suit Model;01.01.1965;событие;event
Открытие первой модели лазерного сканера;Discovery of the First Laser Scanner Model;01.01.1970;событие;event
Публикация первой работы по инженерии материалов;Publication of the First Materials Engineering Work;01.01.1960;событие;event
Изобретение первой модели оптического волокна;Invention of the First Optical Fiber Model;01.01.1970;событие;event
Открытие первой модели синтетического волокна;Discovery of the First Synthetic Fiber Model;01.01.1935;событие;event
Создание первой модели медицинского компьютерного томографа;Invention of the First Medical CT Scanner Model;01.01.1970;событие;event
Изобретение первой модели космического корабля;Invention of the First Spacecraft Model;01.01.1957;событие;event
Открытие первой модели медицинского ультразвукового сканера;Discovery of the First Medical Ultrasound Scanner Model;01.01.1950;событие;event
Создание первой модели электрического автомобиля;Invention of the First Electric Car Model;01.01.1910;событие;event
Публикация первой работы по астрономии;Publication of the First Astronomy Work;01.01.1600;событие;event
Открытие первой модели радиационного детектора;Discovery of the First Radiation Detector Model;01.01.1920;событие;event
Создание первой модели медицинского аппарата;Invention of the First Medical Device Model;01.01.1925;событие;event
Публикация первой работы по медицинской информатике;Publication of the First Medical Informatics Work;01.01.1970;событие;event
Открытие первой модели вакуумного трубки;Discovery of the First Vacuum Tube Model;01.01.1904;событие;event
Создание первой модели электронного микроскопа;Invention of the First Electron Microscope Model;01.01.1931;событие;event
Публикация первой работы по медицинской статистике;Publication of the First Medical Statistics Work;01.01.1975;событие;event
Изобретение первой модели магнитного резонанса;Invention of the First Magnetic Resonance Model;01.01.1973;событие;event
Открытие первой модели медицинского монитора;Discovery of the First Medical Monitor Model;01.01.1960;событие;event
Создание первой модели лазерного сканера;Invention of the First Laser Scanner Model;01.01.1970;событие;event
Публикация первой работы по медицинской физике;Publication of the First Medical Physics Work;01.01.1965;событие;event
Изобретение первой модели медицинского сканера;Invention of the First Medical Scanner Model;01.01.1954;событие;event
Открытие первой модели квантового компьютера;Discovery of the First Quantum Computer Model;01.01.1970;событие;event
Создание первой модели медицинского аппарата;Invention of the First Medical Device Model;01.01.1950;событие;event
Создание первой модели медицинского компьютера;Invention of the First Medical Computer Model;01.01.1970;событие;event
Публикация первой работы по медицинской биологии;Publication of the First Medical Biology Work;01.01.1960;событие;event
Изобретение первой модели медицинского аппарата;Invention of the First Medical Device Model;01.01.1950;событие;event
Создание первой модели медицинского диагностического аппарата;Invention of the First Medical Diagnostic Device;01.01.1950;событие;event
Изобретение первого парового двигателя Джеймсом Уаттом;James Watt's Invention of the First Steam Engine;05.01.1769;событие;event
Запуск первого астрономического спутника;Launch of the First Astronomical Satellite;02.01.1958;событие;event
Первое использование антибиотиков в медицине;First Use of Antibiotics in Medicine;01.01.1945;событие;event
Открытие антибактериальных свойств пенициллина;Discovery of Antibacterial Properties of Penicillin;03.01.1928;событие;event
Принятие первой Конституции США;Ratification of the First U.S. Constitution;01.01.1789;событие;event
Изобретение первого радиоприемника;Invention of the First Radio Receiver;06.01.1896;событие;event
Подписание Парижского мира;Signing of the Paris Peace Treaty;03.01.1783;событие;event
Создание первой атомной бомбы;Creation of the First Atomic Bomb;16.07.1945;событие;event
Открытие первых рентгеновских лучей;Discovery of X-rays;08.11.1895;событие;event
Начало промышленной революции;Beginning of the Industrial Revolution;01.01.1760;событие;event
Первое успешное использование вакцины от оспы;First Successful Use of Smallpox Vaccine;14.05.1796;событие;event
Запуск первого спутника связи;Launch of the First Communication Satellite;31.05.1960;событие;event
Первая успешная пересадка сердца;First Successful Heart Transplant;03.12.1967;событие;event
Создание первой молекулы ДНК;Creation of the First DNA Molecule;26.03.1953;событие;event
Изобретение электрической лампочки Томасом Эдисоном;Invention of the Electric Light Bulb by Thomas Edison;21.10.1879;событие;event
Открытие радиоактивных элементов;Discovery of Radioactive Elements;01.01.1898;событие;event
Первое успешное использование инсулина в лечении диабета;First Successful Use of Insulin in Diabetes Treatment;11.01.1922;событие;event
Открытие закона о гравитации Ньютоном;Newton's Discovery of the Law of Gravitation;05.01.1687;событие;event
Первый полет в космос Юрием Гагариным;Yuri Gagarin's First Space Flight;12.04.1961;событие;event
Открытие закона о сохранении массы;Discovery of the Law of Conservation of Mass;01.01.1789;событие;event
Создание первых электронных компьютеров;Creation of the First Electronic Computers;01.01.1946;событие;event
Запуск первого коммерческого спутника связи;Launch of the First Commercial Communication Satellite;18.08.1965;событие;event
Открытие электронного микроскопа;Discovery of the Electron Microscope;03.09.1931;событие;event
Создание первой вакцины от полиомиелита;Creation of the First Polio Vaccine;12.04.1955;событие;event
Начало золотой лихорадки в Калифорнии;Beginning of the California Gold Rush;24.01.1848;событие;event
Создание первого оптического телескопа;Invention of the First Optical Telescope;02.01.1609;событие;event
Запуск первого атомного подводного лодка;Launch of the First Nuclear Submarine;21.01.1954;событие;event
Принятие первой Женевской конвенции;Adoption of the First Geneva Convention;22.08.1864;событие;event
Открытие закономерностей в химических реакциях;Discovery of Chemical Reaction Patterns;07.02.1869;событие;event
Создание первой модели автомобиля;Invention of the First Automobile Model;29.01.1886;событие;event
Первое использование электромагнитного излучения;First Use of Electromagnetic Radiation;12.01.1887;событие;event
Открытие гена в ДНК;Discovery of the Gene in DNA;10.01.1957;событие;event
Создание первой модели самолета;Invention of the First Airplane Model;17.12.1903;событие;event
Запуск первого космического зонда;Launch of the First Space Probe;12.10.1959;событие;event
Первое успешное испытание вакцины от гриппа;First Successful Flu Vaccine Trial;01.01.1945;событие;event
Создание первого нейтронного детектора;Invention of the First Neutron Detector;15.01.1932;событие;event
Открытие свойств кислорода;Discovery of the Properties of Oxygen;01.01.1774;событие;event
Первая успешная операция по пересадке кожи;First Successful Skin Transplant Operation;09.01.1886;событие;event
Запуск первой марсианской миссии;Launch of the First Mars Mission;04.11.1964;событие;event
Создание первой лаборатории в области медицины;Creation of the First Medical Laboratory;07.02.1878;событие;event
Открытие первого терапевтического метода;Discovery of the First Therapeutic Method;11.01.1900;событие;event
Создание первого лазера;Invention of the First Laser;16.05.1960;событие;event
Первая успешная операция по трансплантации сердца;First Successful Heart Transplant Operation;03.12.1967;событие;event
Открытие первых вирусов;Discovery of the First Viruses;06.01.1892;событие;event
Создание первого рентгеновского аппарата;Invention of the First X-ray Machine;08.01.1896;событие;event
Первая успешная операция по пересадке печени;First Successful Liver Transplant;04.01.1967;событие;event
Открытие эффекта фотоэлектрического эффекта;Discovery of the Photoelectric Effect;17.05.1887;событие;event
Создание первой модели космического корабля;Invention of the First Spacecraft Model;15.04.1961;событие;event
Создание первого стереоскопического устройства;Invention of the First Stereoscopic Device;03.01.1838;событие;event
Открытие химического элемента радия;Discovery of the Chemical Element Radium;01.01.1898;событие;event
Запуск первой исследовательской миссии на Луну;Launch of the First Lunar Research Mission;03.01.1959;событие;event
Создание первой модели атомной электростанции;Invention of the First Nuclear Power Plant Model;16.12.1953;событие;event
Открытие первой модели космического зонда;Discovery of the First Space Probe Model;20.08.1964;событие;event
Создание первой модели радиоаппарата;Invention of the First Radio Device Model;15.12.1920;событие;event
Запуск первой космической станции;Launch of the First Space Station;12.04.1971;событие;event
Первая успешная операция по пересадке костного мозга;First Successful Bone Marrow Transplant;23.12.1968;событие;event
Создание первого рентгеновского кристаллического детектора;Invention of the First X-ray Crystalline Detector;19.11.1912;событие;event
Открытие первого медицинского изображения;Discovery of the First Medical Image;03.03.1895;событие;event
Создание первой модели лазерного принтера;Invention of the First Laser Printer Model;01.02.1969;событие;event
Первая успешная операция по пересадке поджелудочной железы;First Successful Pancreas Transplant;01.01.1966;событие;event
Создание первой модели космического зонта;Invention of the First Space Umbrella Model;03.03.1970;событие;event
Открытие химического элемента кадмия;Discovery of the Chemical Element Cadmium;01.01.1817;событие;event
Создание первой модели телеграфа;Invention of the First Telegraph Model;24.05.1844;событие;event
Первая успешная операция по пересадке костного мозга;First Successful Bone Marrow Transplant Operation;01.10.1968;событие;event
Открытие химического элемента индия;Discovery of the Chemical Element Indium;01.01.1863;событие;event
Создание первой модели фотоаппарата;Invention of the First Camera Model;19.08.1839;событие;event
Запуск первого спутника связи;Launch of the First Communications Satellite;10.07.1962;событие;event
Первая успешная операция по пересадке поджелудочной железы;First Successful Pancreas Transplant Operation;17.12.1966;событие;event
Открытие химического элемента галлия;Discovery of the Chemical Element Gallium;01.01.1875;событие;event
Создание первой модели фонографа;Invention of the First Phonograph Model;21.11.1877;событие;event
Запуск первого метеорологического спутника;Launch of the First Weather Satellite;01.04.1960;событие;event
Открытие химического элемента германия;Discovery of the Chemical Element Germanium;01.01.1886;событие;event
Создание первой модели кинопроектора;Invention of the First Movie Projector Model;22.03.1895;событие;event
Запуск первого спутника для исследования Венеры;Launch of the First Venus Research Satellite;12.02.1961;событие;event
Открытие химического элемента скандия;Discovery of the Chemical Element Scandium;01.01.1879;событие;event
Создание первой модели радио;Invention of the First Radio Model;12.12.1901;событие;event
Запуск первого спутника для исследования Марса;Launch of the First Mars Research Satellite;28.11.1964;событие;event
Открытие химического элемента иттрия;Discovery of the Chemical Element Yttrium;01.01.1794;событие;event
Создание первой модели телевизора;Invention of the First Television Model;26.01.1926;событие;event
Запуск первого спутника для исследования Юпитера;Launch of the First Jupiter Research Satellite;05.01.1973;событие;event
Открытие химического элемента циркония;Discovery of the Chemical Element Zirconium;01.01.1789;событие;event
Создание первой модели микроволновой печи;Invention of the First Microwave Oven Model;08.10.1945;событие;event
Первая успешная операция по пересадке волос;First Successful Hair Transplant Operation;01.01.1952;событие;event
Открытие химического элемента ниобия;Discovery of the Chemical Element Niobium;01.01.1801;событие;event
Создание первой модели компьютера;Invention of the First Computer Model;14.02.1946;событие;event
Запуск первого спутника для исследования Урана;Launch of the First Uranus Research Satellite;20.08.1977;событие;event
Открытие химического элемента молибдена;Discovery of the Chemical Element Molybdenum;01.01.1778;событие;event
Создание первой модели мобильного телефона;Invention of the First Mobile Phone Model;03.04.1973;событие;event
Открытие химического элемента технеция;Discovery of the Chemical Element Technetium;01.01.1937;событие;event
Создание первой модели цифровой камеры;Invention of the First Digital Camera Model;25.10.1975;событие;event
Первая успешная операция по пересадке зубов;First Successful Tooth Transplant Operation;01.01.1780;событие;event
Открытие химического элемента рутения;Discovery of the Chemical Element Ruthenium;01.01.1844;событие;event
Создание первой модели лазера;Invention of the First Laser Model;16.05.1960;событие;event
Открытие химического элемента родия;Discovery of the Chemical Element Rhodium;01.01.1803;событие;event
Создание первой модели персонального компьютера;Invention of the First Personal Computer Model;01.01.1975;событие;event
Открытие химического элемента палладия;Discovery of the Chemical Element Palladium;01.01.1803;событие;event
Создание первой модели солнечного калькулятора;Invention of the First Solar Calculator Model;01.01.1978;событие;event
Создание первой модели цифровых часов;Invention of the First Digital Watch Model;03.01.1972;событие;event
Открытие химического элемента цинка;Discovery of the Chemical Element Zinc;01.01.1746;событие;event
Создание первой модели видеомагнитофона;Invention of the First VCR Model;16.09.1956;событие;event
Создание первой модели микроскопа;Invention of the First Microscope Model;01.01.1590;событие;event
Открытие химического элемента индиума;Discovery of the Chemical Element Indium;01.01.1863;событие;event
Создание первой модели телескопа;Invention of the First Telescope Model;25.08.1608;событие;event
Открытие химического элемента ксенона;Discovery of the Chemical Element Xenon;01.01.1898;событие;event
Создание первой модели спектрометра;Invention of the First Spectrometer Model;01.01.1814;событие;event
Открытие химического элемента криптона;Discovery of the Chemical Element Krypton;01.01.1898;событие;event
Создание первой модели атомного реактора;Invention of the First Atomic Reactor Model;02.12.1942;событие;event
Открытие химического элемента неона;Discovery of the Chemical Element Neon;01.01.1898;событие;event
Создание первой модели рентгеновского аппарата;Invention of the First X-ray Machine Model;08.11.1895;событие;event
Открытие химического элемента аргона;Discovery of the Chemical Element Argon;01.01.1894;событие;event
Открытие химического элемента радона;Discovery of the Chemical Element Radon;01.01.1899;событие;event
Создание первой модели фотонного микроскопа;Invention of the First Photon Microscope Model;01.01.1967;событие;event
Открытие химического элемента фтора;Discovery of the Chemical Element Fluorine;01.01.1886;событие;event
Создание первой модели тепловизора;Invention of the First Thermal Imager Model;01.01.1929;событие;event
Первая успешная операция по пересадке роговицы;First Successful Cornea Transplant Operation;07.12.1905;событие;event
Открытие химического элемента хлора;Discovery of the Chemical Element Chlorine;01.01.1774;событие;event
Создание первой модели радиоастрономического телескопа;Invention of the First Radio Astronomy Telescope Model;01.01.1931;событие;event
Открытие химического элемента брома;Discovery of the Chemical Element Bromine;01.01.1826;событие;event
Создание первой модели ультразвукового аппарата;Invention of the First Ultrasound Machine Model;01.01.1956;событие;event
Открытие химического элемента йода;Discovery of the Chemical Element Iodine;01.01.1811;событие;event
Создание первой модели лазерного дальномера;Invention of the First Laser Rangefinder Model;01.01.1962;событие;event
Открытие химического элемента астата;Discovery of the Chemical Element Astatine;01.01.1940;событие;event
Создание первой модели жидкокристаллического дисплея;Invention of the First Liquid Crystal Display Model;01.01.1971;событие;event
Открытие химического элемента полония;Discovery of the Chemical Element Polonium;01.01.1898;событие;event
Создание первой модели светодиодного экрана;Invention of the First LED Display Model;01.01.1962;событие;event
Открытие химического элемента актиния;Discovery of the Chemical Element Actinium;01.01.1899;событие;event
Создание первой модели фотоэлектрической панели;Invention of the First Photovoltaic Panel Model;01.01.1954;событие;event
Открытие химического элемента тория;Discovery of the Chemical Element Thorium;01.01.1829;событие;event
Первая успешная операция по пересадке кожи;First Successful Skin Transplant Operation;01.01.1869;событие;event
Открытие химического элемента протактиния;Discovery of the Chemical Element Protactinium;01.01.1913;событие;event
Открытие химического элемента урана;Discovery of the Chemical Element Uranium;01.01.1789;событие;event
Открытие химического элемента нептуния;Discovery of the Chemical Element Neptunium;01.01.1940;событие;event
Открытие химического элемента плутония;Discovery of the Chemical Element Plutonium;01.01.1940;событие;event
Первая успешная операция по пересадке почки;First Successful Kidney Transplant Operation;23.12.1954;событие;event
Открытие химического элемента америция;Discovery of the Chemical Element Americium;01.01.1944;событие;event
Первая успешная операция по пересадке печени;First Successful Liver Transplant Operation;23.07.1967;событие;event
Открытие химического элемента кюрия;Discovery of the Chemical Element Curium;01.01.1944;событие;event
Первая успешная операция по пересадке легкого;First Successful Lung Transplant Operation;11.06.1963;событие;event
Открытие химического элемента берклия;Discovery of the Chemical Element Berkelium;01.01.1949;событие;event
Первая успешная операция по пересадке сердца;First Successful Heart Transplant Operation;03.12.1967;событие;event
Открытие химического элемента калифорния;Discovery of the Chemical Element Californium;01.01.1950;событие;event
Открытие химического элемента эйнштейния;Discovery of the Chemical Element Einsteinium;01.01.1952;событие;event
Открытие химического элемента фермием;Discovery of the Chemical Element Fermium;01.01.1952;событие;event
Открытие химического элемента менделевия;Discovery of the Chemical Element Mendelevium;01.01.1955;событие;event
Открытие химического элемента нобелия;Discovery of the Chemical Element Nobelium;01.01.1957;событие;event
Создание первой модели магнитно-резонансного томографа;Invention of the First MRI Machine Model;01.01.1973;событие;event
Открытие химического элемента лоуренсия;Discovery of the Chemical Element Lawrencium;01.01.1961;событие;event
Создание первой модели лазерного сканера;Invention of the First Laser Scanner Model;01.01.1975;событие;event
Открытие химического элемента дубния;Discovery of the Chemical Element Dubnium;01.01.1967;событие;event
Открытие химического элемента сиборгия;Discovery of the Chemical Element Seaborgium;01.01.1974;событие;event
Основание колонии Сан-Агустин в Америке;Founding of St. Augustine Colony in America;28.08.1565;событие;event
Утрехтская уния;Union of Utrecht;23.01.1579;событие;event
Поражение Армады;Defeat of the Spanish Armada;08.08.1588;событие;event
Сожжение Джордано Бруно;Burning of Giordano Bruno;17.02.1600;событие;event
Первый Галилейский телескоп;First Galileo's Telescope;25.08.1609;событие;event
Изобретение логарифмов Джоном Непером;Invention of Logarithms by John Napier;01.01.1614;событие;event
"Публикация ""Новои Атлантиды"" Фрэнсиса Бэкона";" Publication of ""New Atlantis"" by Francis Bacon";01.01.1627;событие;event
Основание Академии Линчеи;Foundation of Accademia dei Lincei;17.08.1603;событие;event
Семилетняя война;Seven Years' War;29.08.1756;событие;event
Принятие Декларации независимости США;Adoption of the US Declaration of Independence;04.07.1776;событие;event
Великая Французская революция;French Revolution;14.07.1789;событие;event
Первое восстание декабристов;First Decembrist Revolt;26.12.1825;событие;event
"Издание ""Манифеста коммунистической партии""";" Publication of ""The Communist Manifesto""";21.02.1848;событие;event
Покушение на Авраама Линкольна;Assassination of Abraham Lincoln;14.04.1865;событие;event
Первое восстание сипаев;First Sepoy Mutiny;10.05.1857;событие;event
Объединение Италии;Unification of Italy;17.03.1861;событие;event
Основание Красного Креста;Founding of the Red Cross;22.08.1864;событие;event
Первый полет человека в космос;First Human Spaceflight;12.04.1961;событие;event
Образование ООН;Formation of the United Nations;24.10.1945;событие;event
Кубинский ракетный кризис;Cuban Missile Crisis;16.10.1962;событие;event
Приземление на Луну;Moon Landing;20.07.1969;событие;event
Первый ядерный взрыв в Нью-Мексико;First Nuclear Explosion in New Mexico;16.07.1945;событие;event
Битва при Курской дуге;Battle of Kursk;05.07.1943;событие;event
Окончание Второй мировой войны в Европе;End of WWII in Europe;08.05.1945;событие;event
Начало строительства Берлинской стены;Start of the Berlin Wall Construction;13.08.1961;событие;event
Принятие Билля о правах США;Adoption of the US Bill of Rights;15.12.1791;событие;event
Убийство Джона Ф. Кеннеди;Assassination of John F. Kennedy;22.11.1963;событие;event
Первый трансатлантический радиосигнал;First Transatlantic Radio Signal;12.12.1901;событие;event
Публикация теории относительности Эйнштейна;Publication of Einstein's Theory of Relativity;30.06.1905;событие;event
Начало массового производства автомобилей Генри Фордом;Start of Mass Production of Cars by Henry Ford;01.10.1908;событие;event
Первый телефонный звонок;First Telephone Call;10.03.1876;событие;event
"Публикация романа ""1984"" Джорджа Оруэлла";" Publication of ""1984"" by George Orwell";08.06.1949;событие;event
Провозглашение Китайской Народной Республики;Proclamation of the People's Republic of China;01.10.1949;событие;event
Первый успешный полет на самолете братьев Райт;First Successful Airplane Flight by the Wright Brothers;17.12.1903;событие;event
Изобретение лампы накаливания Томасом Эдисоном;Invention of the Incandescent Light Bulb by Thomas Edison;21.10.1879;событие;event
Открытие периодического закона Менделеева;Discovery of Mendeleev's Periodic Law;06.03.1869;событие;event
Основание IBM;Founding of IBM;16.06.1911;событие;event
Первое испытание водородной бомбы;First Hydrogen Bomb Test;01.11.1952;событие;event
Окончание Корейской войны;End of the Korean War;27.07.1953;событие;event
"Первый беспилотный космический аппарат ""Спутник-1""";" Launch of ""Sputnik-1""";04.10.1957;событие;event
"Публикация ""Происхождения видов"" Чарльзом Дарвином";" Publication of ""On the Origin of Species"" by Charles Darwin";24.11.1859;событие;event
Начало Вьетнамской войны;Start of the Vietnam War;01.11.1955;событие;event
Открытие структуры ДНК;Discovery of the DNA Structure;25.04.1953;событие;event
Провозглашение Республики Индии;Proclamation of the Republic of India;26.01.1950;событие;event
Первый искусственный спутник Земли;Launch of the First Artificial Satellite;04.10.1957;событие;event
Первая трансатлантическая телепередача;First Transatlantic Television Transmission;23.08.1962;событие;event
Подписание Парижского договора;Signing of the Paris Treaty;10.02.1947;событие;event
Первый электрический поезд;First Electric Train;31.05.1879;событие;event
Открытие инсулина;Discovery of Insulin;27.07.1921;событие;event
Основание ВОЗ;Founding of WHO;07.04.1948;событие;event
Принятие Всеобщей декларации прав человека;Adoption of the Universal Declaration of Human Rights;10.12.1948;событие;event
Запуск первого атомного реактора;First Nuclear Reactor Launch;02.12.1942;событие;event
Падение Сайгона;Fall of Saigon;30.04.1975;событие;event
Основание ЮНЕСКО;Founding of UNESCO;16.11.1945;событие;event
Начало культурной революции в Китае;Start of the Cultural Revolution in China;16.05.1966;событие;event
Принятие Нюрнбергских законов;Adoption of the Nuremberg Laws;15.09.1935;событие;event
Начало войны в Афганистане;Start of the Afghan War;25.12.1979;событие;event
"Публикация ""Декларации прав человека и гражданина""";Publication of the Declaration of the Rights of Man and of the Citizen;26.08.1789;событие;event
Первый полет Конкорда;First Concorde Flight;02.03.1969;событие;event
Начало Испанской гражданской войны;Start of the Spanish Civil War;17.07.1936;событие;event
Подписание договора о запрещении испытаний ядерного оружия;Signing of the Nuclear Test Ban Treaty;05.08.1963;событие;event
Первый полет самолета на реактивной тяге;First Jet-Powered Airplane Flight;27.08.1939;событие;event
Первый визит Никсона в Китай;Nixon's First Visit to China;21.02.1972;событие;event
"Публикация ""Книги джунглей"" Редьярда Киплинга";" Publication of ""The Jungle Book"" by Rudyard Kipling";14.05.1894;событие;event
Принятие закона о гражданских правах в США;Adoption of the Civil Rights Act in the USA;02.07.1964;событие;event
Провозглашение Итальянской республики;Proclamation of the Italian Republic;02.06.1946;событие;event
"Запуск космического аппарата ""Вояджер-1""";" Launch of the ""Voyager 1"" Spacecraft";05.09.1977;событие;event
Свержение Хаиле Селассие в Эфиопии;Overthrow of Haile Selassie in Ethiopia;12.09.1974;событие;event
Основание Лиги Наций;Founding of the League of Nations;10.01.1920;событие;event
Начало борьбы против апартеида в Южной Африке;Start of the Fight Against Apartheid in South Africa;21.03.1960;событие;event
Первая передача изображения по телевидению;First Television Image Transmission;25.03.1925;событие;event
Первое испытание атомной бомбы в Советском Союзе;First Soviet Atomic Bomb Test;29.08.1949;событие;event
Подписание договора САЛТ-1;Signing of the SALT I Treaty;26.05.1972;событие;event
Начало строительства Транссибирской магистрали;Start of the Trans-Siberian Railway Construction;31.05.1891;событие;event
Образование ОПЕК;Formation of OPEC;14.09.1960;событие;event
Первый коммерческий полет реактивного авиалайнера;First Commercial Jet Airliner Flight;02.05.1952;событие;event
Первая успешная пересадка почки;First Successful Kidney Transplant;23.12.1954;событие;event
Введение первой в мире системы общественного здравоохранения;Introduction of the First Public Health System;01.07.1948;событие;event
Принятие первой Конституции США;Adoption of the First US Constitution;17.09.1787;событие;event
Образование ОЭСР;Formation of OECD;30.09.1961;событие;event
Основание Гринпис;Founding of Greenpeace;15.09.1971;событие;event
Принятие Закона о монополиях в США;Adoption of the Sherman Antitrust Act in the USA;02.07.1890;событие;event
Первый цветной телевизионный сигнал;First Color Television Signal;17.08.1954;событие;event
Первый полет человека на орбиту;First Human Orbit Flight;12.04.1961;событие;event
Основание всемирного торгового центра в Нью-Йорке;Founding of the World Trade Center in New York;04.04.1973;событие;event
Первая передача голоса по радио;First Voice Transmission by Radio;24.12.1906;событие;event
Первая телетрансляция из космоса;First Space Telecast;15.12.1965;событие;event
Принятие первой Конституции СССР;Adoption of the First USSR Constitution;06.07.1923;событие;event
Принятие первой Конституции Китая;Adoption of the First Chinese Constitution;20.09.1954;событие;event
Принятие закона о защите окружающей среды в США;Adoption of the Environmental Protection Act in the USA;02.12.1970;событие;event
Основание ЮНИСЕФ;Founding of UNICEF;11.12.1946;событие;event
Подписание договора о прекращении огня в Корее;Signing of the Korean Armistice Agreement;27.07.1953;событие;event
Основание НАТО;Founding of NATO;04.04.1949;событие;event
Первая телепередача в цвете;First Color Television Broadcast;25.06.1951;событие;event
Принятие закона о правах граждан США;Adoption of the Civil Rights Act in the USA;02.07.1964;событие;event
Первое успешное испытание водородной бомбы;First Successful Hydrogen Bomb Test;01.11.1952;событие;event
Основание Всемирной организации здравоохранения;Founding of the World Health Organization;07.04.1948;событие;event
Провозглашение Декларации прав человека и гражданина;Proclamation of the Declaration of the Rights of Man and of the Citizen;26.08.1789;событие;event
Первый успешный запуск искусственного спутника Земли;First Successful Launch of an Artificial Earth Satellite;04.10.1957;событие;event
Основание Всемирного торгового центра в Нью-Йорке;Founding of the World Trade Center in New York;04.04.1973;событие;event
Первый успешный полет самолета братьев Райт;First Successful Airplane Flight by the Wright Brothers;17.12.1903;событие;event
Принятие Декларации прав человека и гражданина;Adoption of the Declaration of the Rights of Man and of the Citizen;26.08.1789;событие;event
Первый успешный полет человека на орбиту;First Human Orbit Flight;12.04.1961;событие;event
Принятие закона о монополиях в США;Adoption of the Sherman Antitrust Act in the USA;02.07.1890;событие;event
"Публикация ""Фауста"" Гёте";" Publication of Goethe's ""Faust""";26.08.1808;событие;event
Изобретение микроскопа;Invention of the Microscope;09.10.1590;событие;event
Основание Гарвардского университета;Founding of Harvard University;08.09.1636;событие;event
Провозглашение Французской республики;Proclamation of the French Republic;22.09.1792;событие;event
Покушение на Франца Фердинанда;Assassination of Archduke Franz Ferdinand;28.06.1914;событие;event
"Публикация ""Приключений Тома Сойера"" Марка Твена";" Publication of ""The Adventures of Tom Sawyer"" by Mark Twain";30.12.1876;событие;event
Принятие Декларации независимости США;Adoption of the United States Declaration of Independence;04.07.1776;событие;event
Открытие пенициллина Александром Флемингом;Discovery of Penicillin by Alexander Fleming;28.09.1928;событие;event
Начало колонизации Австралии;Start of the Colonization of Australia;26.01.1788;событие;event
"Публикация ""Дон Кихота"" Сервантеса";" Publication of Cervantes' ""Don Quixote""";16.01.1605;событие;event
Принятие Билля о правах в США;Adoption of the Bill of Rights in the USA;15.12.1791;событие;event
Провозглашение Республики Китай;Proclamation of the Republic of China;01.01.1912;событие;event
Подписание Североатлантического договора;Signing of the North Atlantic Treaty;04.04.1949;событие;event
Принятие Декларации прав человека;Adoption of the Declaration of Human Rights;10.12.1948;событие;event
